customer_id,gender,age,city,state,region,signup_date,tenure_months,plan_id,contract_type,payment_method,device_type,churn,transaction_frequency,monthly_revenue,late_payment_days,complaint_count,data_used_total,churn_probability,revenue_at_risk,segment_cluster,segment_name
37266,Female,46,Boston,MA,East,2016-08-24,101,P002,Month-to-Month,Bank Transfer,Smartphone,0,21,336.3,43,2.0,137.33,0.31857431159338695,107.13654098885604,3,Budget Customers
37267,Male,39,Charlotte,NC,South,2015-04-21,118,P002,Month-to-Month,Debit Card,Smartphone,0,15,238.86,44,2.0,166.27,0.17527943640559798,41.86724617984114,3,Budget Customers
37268,Male,37,Philadelphia,PA,East,2019-09-01,64,P004,12 Month,Credit Card,Smartphone,0,20,870.05,2,0.0,524.92,0.7379980614948336,642.0952134035799,2,High-Value At Risk
37269,Female,38,Minneapolis,MN,North,2014-11-11,120,P007,12 Month,Bank Transfer,Smartphone,0,21,1851.23,0,2.0,1403.87,0.196103369544032,363.0324408009984,1,Premium Loyalists
37270,Male,35,Los Angeles,CA,West,2018-08-17,77,P004,12 Month,Wallet,Smartphone,0,15,330.40999999999997,0,1.0,395.78,0.6320995564001802,208.85201443018352,2,High-Value At Risk
37271,Male,51,Miami,FL,South,2016-09-23,100,P014,12 Month,Cash,Smartphone,0,26,2280.6,0,1.0,1785.77,0.39054977216218917,890.6878103930886,1,Premium Loyalists
37272,Female,37,Cincinnati,OH,Central,2019-07-09,66,P005,24 Month,Credit Card,Tablet,0,26,1237.9,58,1.0,727.12,0.7055442458391519,873.3932219242862,2,High-Value At Risk
37273,Male,67,Philadelphia,PA,East,2015-06-08,116,P009,12 Month,Credit Card,Smartphone,0,21,1285.21,7,1.0,756.87,0.19357113414029561,248.77955730844934,3,Budget Customers
37274,Female,44,Dallas,TX,South,2016-12-31,97,P002,Month-to-Month,Cash,Feature Phone,0,18,273.37,62,1.0,194.25,0.3478310415012703,95.08657181520226,3,Budget Customers
37275,Male,48,Chicago,IL,North,2014-11-14,120,P001,Month-to-Month,Cash,Smartphone,0,18,217.01,27,2.0,90.97,0.16325892758987084,35.42881987627787,3,Budget Customers
37276,Male,34,Philadelphia,PA,East,2019-04-24,69,P006,Month-to-Month,Credit Card,Smartphone,0,27,1644.99,78,1.0,901.0699999999999,0.6600715044930092,1085.8110241759553,2,High-Value At Risk
37277,Female,45,Baltimore,MD,East,2014-06-05,120,P003,12 Month,Credit Card,5G Device,0,20,362.68,58,4.0,349.38,0.18048948253717542,65.45992552658278,0,Growth Customers
37278,Female,51,Philadelphia,PA,East,2019-04-09,69,P009,12 Month,Bank Transfer,Smartphone,0,24,1658.73,74,1.0,868.9,0.6583436409437231,1092.0143475425818,2,High-Value At Risk
37279,Female,41,Houston,TX,South,2015-07-18,115,P001,Month-to-Month,Bank Transfer,Smartphone,0,28,315.65,20,0.0,147.44,0.1835024375347266,57.92254440783644,3,Budget Customers
37280,Male,33,Nashville,TN,Central,2016-12-09,98,P015,24 Month,Cash,Smartphone,0,23,4256.08,37,3.0,3274.88,0.46145772009064034,1964.0009733233726,1,Premium Loyalists
37281,Female,52,Kansas City,MO,Central,2016-01-31,108,P009,12 Month,Bank Transfer,Smartphone,0,20,1318.6399999999999,26,4.0,889.59,0.2969829517686097,391.6135995201595,0,Growth Customers
37282,Female,63,Dallas,TX,South,2018-02-03,84,P004,12 Month,Bank Transfer,5G Device,0,16,597.59,0,3.0,451.96,0.5697563344527447,340.4806879056157,2,High-Value At Risk
37283,Male,19,Nashville,TN,Central,2015-10-11,112,P001,Month-to-Month,Credit Card,Feature Phone,0,20,199.19,0,2.0,117.23,0.23604482748129932,47.01776918600001,3,Budget Customers
37284,Female,32,Miami,FL,South,2019-07-07,66,P001,Month-to-Month,Credit Card,Feature Phone,0,28,329.33,0,0.0,176.1,0.7158851359946397,235.76245183711467,2,High-Value At Risk
37285,Female,37,Seattle,WA,North,2018-03-12,82,P001,Month-to-Month,Wallet,Smartphone,0,24,242.44,0,5.0,152.63,0.6110081209447367,148.13280884184195,0,Growth Customers
37286,Female,33,Nashville,TN,Central,2016-05-22,104,P007,12 Month,Credit Card,Smartphone,0,20,1613.6399999999999,0,1.0,1492.52,0.3530939380506994,569.7665021961305,1,Premium Loyalists
37287,Male,37,Miami,FL,South,2016-02-21,107,P001,Month-to-Month,Wallet,Smartphone,0,12,141.72,71,1.0,58.49,0.23932759658688707,33.91750698829364,3,Budget Customers
37288,Female,25,Washington,DC,East,2015-06-23,116,P001,Month-to-Month,Credit Card,Feature Phone,0,13,189.56,57,4.0,72.72,0.19911329769025155,37.743916710164086,0,Growth Customers
37289,Female,50,Philadelphia,PA,East,2015-01-05,120,P004,12 Month,Credit Card,5G Device,0,12,493.93,0,0.0,231.6,0.1548637866281576,76.4918701292459,3,Budget Customers
37290,Female,38,Kansas City,MO,Central,2015-04-09,118,P001,Month-to-Month,Wallet,Smartphone,0,10,123.92,55,3.0,43.99,0.17673641490124203,21.901176534561912,0,Growth Customers
37291,Female,41,Detroit,MI,Central,2015-12-12,110,P001,Month-to-Month,Credit Card,Smartphone,0,20,227.35,0,0.0,127.78,0.23222169482175772,52.79560231772662,3,Budget Customers
37292,Female,34,Cincinnati,OH,Central,2018-10-15,75,P006,Month-to-Month,Debit Card,5G Device,0,24,1488.8600000000001,32,2.0,1026.59,0.6500841755059285,967.8843255437567,2,High-Value At Risk
37293,Female,29,Cincinnati,OH,Central,2015-12-19,110,P006,Month-to-Month,Wallet,Feature Phone,0,21,1249.1200000000001,0,2.0,658.9300000000001,0.25043000500082274,312.8171278466277,3,Budget Customers
37294,Female,29,Chicago,IL,North,2019-06-08,67,P002,Month-to-Month,Credit Card,Feature Phone,0,16,213.95,8,3.0,161.98999999999998,0.7413040060323476,158.60199209062077,2,High-Value At Risk
37295,Female,59,Seattle,WA,North,2019-10-14,63,P001,Month-to-Month,Credit Card,Smartphone,0,13,200.54,18,5.0,80.1,0.7873746307476108,157.90010845012586,0,Growth Customers
37296,Female,25,St. Louis,MO,Central,2019-03-02,71,P007,12 Month,Cash,Smartphone,0,11,1040.38,33,0.0,657.89,0.6560920334001119,682.5850297088085,2,High-Value At Risk
37297,Female,33,Cincinnati,OH,Central,2016-06-11,104,P002,Month-to-Month,Credit Card,Smartphone,0,18,214.49,75,1.0,138.39,0.2681295827845978,57.51111421146839,3,Budget Customers
37298,Female,18,Detroit,MI,Central,2015-06-10,116,P002,Month-to-Month,Debit Card,5G Device,0,13,188.15,0,1.0,165.24,0.19732355819894062,37.12642747513068,3,Budget Customers
37299,Female,44,Houston,TX,South,2014-10-24,120,P011,24 Month,Debit Card,Feature Phone,0,21,2519.07,33,1.0,2366.44,0.21451633709325826,540.3816692815142,1,Premium Loyalists
37300,Male,49,Seattle,WA,North,2017-06-28,91,P008,24 Month,Wallet,Smartphone,0,22,2419.94,15,3.0,1595.5,0.4905469836703431,1187.09426766321,1,Premium Loyalists
37301,Female,18,Minneapolis,MN,North,2014-09-28,120,P004,12 Month,Credit Card,Smartphone,0,27,984.32,42,3.0,588.9300000000001,0.1707441384699717,168.06687037876253,0,Growth Customers
37302,Female,29,Washington,DC,East,2017-04-17,93,P001,Month-to-Month,Credit Card,Tablet,0,18,229.76,27,3.0,116.14,0.433928886347816,99.6995009272742,0,Growth Customers
37303,Female,28,Seattle,WA,North,2017-11-24,86,P005,24 Month,Wallet,Tablet,0,16,587.02,21,3.0,539.41,0.5441529848816918,319.42868518525074,2,High-Value At Risk
37304,Male,33,Baltimore,MD,East,2015-09-03,113,P008,24 Month,Bank Transfer,Smartphone,0,21,2035.22,0,2.0,1525.48,0.25630917267910824,521.6455544199747,1,Premium Loyalists
37305,Female,45,New York,NY,East,2018-11-11,74,P007,12 Month,Debit Card,Smartphone,0,10,813.43,75,2.0,621.36,0.6370641741163158,518.2071111514347,2,High-Value At Risk
37306,Male,38,Dallas,TX,South,2016-07-25,102,P003,12 Month,Bank Transfer,5G Device,0,15,387.41,21,1.0,159.44,0.3054957201740431,118.35209695262604,3,Budget Customers
37307,Female,38,Los Angeles,CA,West,2014-09-16,120,P002,Month-to-Month,Wallet,Smartphone,0,18,248.62,77,2.0,140.85,0.15063447087636303,37.450742149281375,3,Budget Customers
37308,Female,19,Philadelphia,PA,East,2018-10-29,75,P004,12 Month,Credit Card,Tablet,0,15,601.46,74,2.0,414.07,0.6177440836982144,371.5483565811281,2,High-Value At Risk
37309,Female,37,Portland,OR,West,2015-02-27,119,P001,Month-to-Month,Debit Card,5G Device,0,15,149.42000000000002,50,2.0,71.08,0.16402508241338545,24.508627814208058,3,Budget Customers
37310,Female,50,Atlanta,GA,South,2014-11-14,120,P009,12 Month,Debit Card,Smartphone,0,24,1656.17,0,4.0,1169.77,0.20642697634962423,341.8781654209572,0,Growth Customers
37311,Male,39,Kansas City,MO,Central,2019-04-23,69,P013,Month-to-Month,Debit Card,Smartphone,0,21,1271.74,0,0.0,783.8299999999999,0.6927182399904901,880.9574945255059,2,High-Value At Risk
37312,Female,18,Kansas City,MO,Central,2018-01-30,84,P007,12 Month,Bank Transfer,5G Device,0,23,1615.49,6,2.0,1012.8299999999999,0.551526637018433,890.9857668369083,2,High-Value At Risk
37313,Female,55,Charlotte,NC,South,2019-06-29,67,P013,Month-to-Month,Wallet,Smartphone,0,15,705.85,34,3.0,524.24,0.7373497028897128,520.4582877847038,2,High-Value At Risk
37314,Female,56,Denver,CO,North,2018-08-24,77,P013,Month-to-Month,Bank Transfer,Tablet,0,21,1171.92,26,5.0,799.16,0.6656907173211644,780.1362654430189,0,Growth Customers
37315,Male,45,Seattle,WA,North,2019-05-22,68,P001,Month-to-Month,Wallet,Smartphone,0,20,247.33,0,2.0,102.6,0.717468024183457,177.45136642129444,2,High-Value At Risk
37316,Female,50,Portland,OR,West,2015-02-20,120,P002,Month-to-Month,Wallet,Smartphone,0,15,251.04,72,1.0,141.35,0.1446776893479419,36.31988713390733,3,Budget Customers
37317,Female,44,Boston,MA,East,2018-09-10,76,P007,12 Month,Bank Transfer,Smartphone,0,17,1690.65,49,2.0,798.33,0.5972324583340757,1009.711055682505,2,High-Value At Risk
37318,Female,47,Dallas,TX,South,2015-06-21,116,P014,12 Month,Credit Card,5G Device,0,22,2385.5,16,0.0,1192.29,0.17107400906300343,408.0970486197947,1,Premium Loyalists
37319,Female,31,Detroit,MI,Central,2015-08-26,113,P006,Month-to-Month,Debit Card,Smartphone,0,21,1161.93,41,1.0,696.84,0.20546438586073443,238.73523386316316,3,Budget Customers
37320,Female,48,Portland,OR,West,2018-02-19,83,P001,Month-to-Month,Wallet,Tablet,0,22,236.69,0,5.0,117.23,0.5962948472856522,141.13702740404102,0,Growth Customers
37321,Female,18,Minneapolis,MN,North,2019-08-03,65,P008,24 Month,Wallet,Smartphone,0,24,3009.33,39,2.0,1919.24,0.7511430361189602,2260.4372728838703,1,Premium Loyalists
37322,Male,36,Kansas City,MO,Central,2015-12-14,110,P008,24 Month,Credit Card,Smartphone,0,23,2811.88,7,2.0,1632.62,0.2554019957351259,718.1597637676858,1,Premium Loyalists
37323,Female,50,San Francisco,CA,West,2017-05-07,93,P009,12 Month,Debit Card,5G Device,0,24,1541.8500000000001,93,2.0,987.14,0.39883487597377476,614.9435535201646,1,Premium Loyalists
37324,Female,57,St. Louis,MO,Central,2016-05-20,104,P001,Month-to-Month,Credit Card,Smartphone,0,19,211.82,0,1.0,89.76,0.2972444729261856,62.96232425522464,3,Budget Customers
37325,Female,43,Seattle,WA,North,2017-10-19,87,P004,12 Month,Bank Transfer,5G Device,0,19,660.1,65,2.0,314.07,0.4665038356643005,307.93918192200476,2,High-Value At Risk
37326,Male,54,New York,NY,East,2019-08-31,65,P002,Month-to-Month,Credit Card,5G Device,0,23,264.73,54,6.0,201.99,0.7734027798996495,204.7429179228342,0,Growth Customers
37327,Male,37,Charlotte,NC,South,2016-06-28,103,P004,12 Month,Credit Card,Smartphone,0,20,664.49,9,2.0,423.7,0.3228893549986738,214.55674750306878,3,Budget Customers
37328,Female,46,Minneapolis,MN,North,2017-06-24,91,P005,24 Month,Bank Transfer,Smartphone,0,21,1081.65,0,5.0,764.41,0.5190087262130721,561.3857887083695,0,Growth Customers
37329,Male,47,Dallas,TX,South,2018-01-03,85,P006,Month-to-Month,Bank Transfer,5G Device,0,25,1414.26,28,0.0,802.85,0.488723033347411,691.1814371419096,2,High-Value At Risk
37330,Male,18,Detroit,MI,Central,2017-05-26,92,P011,24 Month,Debit Card,Smartphone,0,20,2882.34,39,0.0,1714.56,0.4087649999839065,1178.199710053613,1,Premium Loyalists
37331,Female,48,Portland,OR,West,2014-12-15,120,P005,24 Month,Credit Card,Smartphone,0,21,931.12,59,3.0,431.96,0.15846822597505522,147.5529345698934,0,Growth Customers
37332,Male,40,Miami,FL,South,2016-11-14,99,P013,Month-to-Month,Credit Card,Smartphone,0,23,1442.73,0,6.0,748.86,0.4154457717988141,599.3760783473031,0,Growth Customers
37333,Male,41,Detroit,MI,Central,2015-08-02,114,P004,12 Month,Credit Card,Smartphone,0,14,521.72,0,1.0,327.44,0.21140307555185073,110.29321257691157,3,Budget Customers
37334,Male,50,St. Louis,MO,Central,2016-02-14,108,P003,12 Month,Credit Card,Feature Phone,0,21,423.34,0,4.0,344.96,0.3050118727386109,129.12372620516354,0,Growth Customers
37335,Male,31,Minneapolis,MN,North,2016-01-16,109,P015,24 Month,Debit Card,5G Device,0,21,2704.62,39,3.0,3440.79,0.4341133662624875,1174.1116926608488,1,Premium Loyalists
37336,Male,38,Boston,MA,East,2018-12-13,73,P002,Month-to-Month,Debit Card,Smartphone,0,22,293.39,21,1.0,242.71,0.6534329223662976,191.71068509304803,2,High-Value At Risk
37337,Male,39,Houston,TX,South,2017-05-22,92,P001,Month-to-Month,Credit Card,Smartphone,0,18,198.31,43,1.0,91.07,0.408258748734249,80.96179246148893,3,Budget Customers
37338,Male,43,Miami,FL,South,2017-02-14,95,P002,Month-to-Month,Debit Card,5G Device,0,21,273.13,0,4.0,266.85,0.4517080884725249,123.37503020450073,0,Growth Customers
37339,Female,18,Detroit,MI,Central,2017-02-26,95,P010,24 Month,Credit Card,Tablet,0,21,2729.55,81,0.0,1418.33,0.33360496266778933,910.5914258498644,1,Premium Loyalists
37340,Male,47,Washington,DC,East,2019-04-28,69,P006,Month-to-Month,Credit Card,Tablet,0,19,1103.82,0,1.0,872.79,0.7202854156885666,795.0654475453535,2,High-Value At Risk
37341,Female,47,Washington,DC,East,2019-09-19,64,P002,Month-to-Month,Credit Card,Smartphone,0,22,278.21,0,3.0,178.7,0.7697761916395556,214.15943427604074,2,High-Value At Risk
37342,Non-binary,21,Baltimore,MD,East,2016-08-04,102,P002,Month-to-Month,Credit Card,Smartphone,0,27,371.39,0,6.0,207.03,0.38625978739874756,143.45302244202085,0,Growth Customers
37343,Non-binary,28,Cincinnati,OH,Central,2015-07-12,115,P007,12 Month,Wallet,Smartphone,0,19,1572.9,0,0.0,942.74,0.19607999811759308,308.4142290391622,3,Budget Customers
37344,Male,53,Los Angeles,CA,West,2016-12-24,97,P010,24 Month,Wallet,Tablet,0,18,2088.32,0,2.0,1424.37,0.41414770829793374,864.872942192741,1,Premium Loyalists
37345,Male,25,Detroit,MI,Central,2017-08-27,89,P007,12 Month,Bank Transfer,Smartphone,0,22,1853.52,9,3.0,1079.43,0.49739691258044866,921.9351254061132,1,Premium Loyalists
37346,Female,57,San Diego,CA,West,2018-04-24,81,P002,Month-to-Month,Wallet,Smartphone,0,22,326.14,0,2.0,161.57,0.5770541862433698,188.2004523014126,2,High-Value At Risk
37347,Male,26,Washington,DC,East,2019-03-04,71,P001,Month-to-Month,Credit Card,5G Device,0,18,194.1,0,4.0,92.69,0.7132084824326087,138.43376644016934,2,High-Value At Risk
37348,Female,51,Boston,MA,East,2017-02-20,95,P005,24 Month,Wallet,Tablet,0,18,867.41,0,0.0,546.71,0.3901706493152201,338.43792292251504,3,Budget Customers
37349,Female,25,Minneapolis,MN,North,2016-02-24,107,P014,12 Month,Credit Card,Smartphone,0,16,1586.53,0,1.0,1102.16,0.28810880624523133,457.09326437224684,3,Budget Customers
37350,Male,49,Cincinnati,OH,Central,2015-08-10,114,P004,12 Month,Cash,Smartphone,0,16,608.9,56,4.0,500.49,0.22907882036391589,139.48609371958838,0,Growth Customers
37351,Male,41,Atlanta,GA,South,2016-09-04,101,P004,12 Month,Credit Card,Smartphone,0,16,468.38,19,4.0,430.59000000000003,0.3770356615595202,176.59596316124805,0,Growth Customers
37352,Female,41,San Francisco,CA,West,2018-01-03,85,P001,Month-to-Month,Credit Card,Smartphone,0,24,309.49,2,3.0,127.23,0.540127376028099,167.16402160693636,2,High-Value At Risk
37353,Female,25,Dallas,TX,South,2018-01-16,84,P003,12 Month,Debit Card,Smartphone,0,19,453.61,6,0.0,280.58,0.5142009687674917,233.2467014426219,2,High-Value At Risk
37354,Female,38,Denver,CO,North,2017-12-20,85,P001,Month-to-Month,Credit Card,Tablet,0,21,247.49,43,3.0,113.34,0.520049145969521,128.70696313599677,2,High-Value At Risk
37355,Female,28,Boston,MA,East,2015-08-02,114,P002,Month-to-Month,Wallet,5G Device,0,19,258.04,15,4.0,227.23,0.23936185547789637,61.764933187516384,0,Growth Customers
37356,Male,26,Cincinnati,OH,Central,2016-03-04,107,P003,12 Month,Bank Transfer,5G Device,0,22,533.99,0,2.0,339.59,0.2852386233949076,152.3145725066467,3,Budget Customers
37357,Male,55,Miami,FL,South,2015-06-05,116,P001,Month-to-Month,Credit Card,Smartphone,0,24,229.72,21,4.0,156.67,0.21614625995019784,49.65311883575945,0,Growth Customers
37358,Female,75,Minneapolis,MN,North,2018-07-30,78,P005,24 Month,Bank Transfer,Smartphone,0,22,900.6,32,1.0,592.42,0.5922579307492796,533.3874924328012,2,High-Value At Risk
37359,Male,28,Portland,OR,West,2018-08-27,77,P015,24 Month,Credit Card,Smartphone,0,23,3355.63,38,1.0,3185.31,0.7132280642814159,2393.3294893446478,1,Premium Loyalists
37360,Female,44,Cincinnati,OH,Central,2016-07-05,103,P001,Month-to-Month,Credit Card,Smartphone,0,19,217.49,0,6.0,120.33,0.3748106209036057,81.5175619403252,0,Growth Customers
37361,Male,50,Miami,FL,South,2014-04-16,120,P003,12 Month,Wallet,Smartphone,0,24,563.66,43,1.0,402.37,0.15731241603455906,88.67071642203956,3,Budget Customers
37362,Female,30,Denver,CO,North,2019-09-19,64,P004,12 Month,Debit Card,Feature Phone,0,25,800.94,59,1.0,696.3,0.7419027151714336,594.219560689408,2,High-Value At Risk
37363,Female,27,Washington,DC,East,2018-03-06,83,P004,12 Month,Wallet,Feature Phone,0,13,397.05,0,4.0,257.2,0.5873281515074531,233.19864255603426,0,Growth Customers
37364,Male,38,Philadelphia,PA,East,2015-09-01,113,P002,Month-to-Month,Credit Card,5G Device,0,15,194.41,56,2.0,149.58,0.20914247377035927,40.659388325695545,3,Budget Customers
37365,Female,38,San Francisco,CA,West,2015-06-18,116,P009,12 Month,Credit Card,Smartphone,0,17,1197.17,0,2.0,828.91,0.21348600344965496,255.57903874982344,3,Budget Customers
37366,Female,18,Boston,MA,East,2014-04-13,120,P003,12 Month,Credit Card,Smartphone,0,22,488.68,5,1.0,385.56,0.17002743864421735,83.08900871665614,3,Budget Customers
37367,Female,41,Detroit,MI,Central,2016-04-08,106,P009,12 Month,Credit Card,Smartphone,0,25,1543.75,32,1.0,1137.19,0.2887082118913069,445.69330210720506,3,Budget Customers
37368,Male,48,Houston,TX,South,2018-05-05,81,P015,24 Month,Bank Transfer,Smartphone,0,11,1998.8899999999999,104,2.0,1332.02,0.5453182698203318,1090.031236361163,2,High-Value At Risk
37369,Female,44,San Diego,CA,West,2018-12-07,73,P001,Month-to-Month,Credit Card,5G Device,0,24,294.75,1,3.0,95.98,0.6753970236013666,199.0732727065028,2,High-Value At Risk
37370,Female,35,Dallas,TX,South,2017-01-15,96,P006,Month-to-Month,Credit Card,5G Device,0,26,1281.8,57,0.0,828.26,0.3547634391511177,454.73577630390264,3,Budget Customers
37371,Male,19,Baltimore,MD,East,2014-04-02,120,P003,12 Month,Debit Card,Smartphone,0,17,443.99,73,1.0,222.59,0.14306672610222754,63.52019572212801,3,Budget Customers
37372,Female,44,Houston,TX,South,2019-05-10,68,P010,24 Month,Cash,5G Device,0,13,1400.32,9,4.0,704.39,0.7331710730423798,1026.6741170027053,2,High-Value At Risk
37373,Male,28,Minneapolis,MN,North,2015-10-03,112,P004,12 Month,Bank Transfer,5G Device,0,24,917.82,17,1.0,640.9,0.2281161088519009,209.3695270264517,3,Budget Customers
37374,Female,34,Charlotte,NC,South,2019-03-15,70,P003,12 Month,Credit Card,Tablet,0,13,317.15,58,2.0,210.39999999999998,0.6764731510011364,214.54345984001037,2,High-Value At Risk
37375,Female,38,Atlanta,GA,South,2015-12-27,109,P008,24 Month,Credit Card,Smartphone,0,19,1817.54,29,0.0,1514.77,0.2678873304047158,486.89593850378714,1,Premium Loyalists
37376,Male,48,Dallas,TX,South,2017-04-23,93,P008,24 Month,Cash,Smartphone,0,18,2269.85,0,0.0,1144.97,0.39504970381720156,896.703570209475,1,Premium Loyalists
37377,Male,52,Denver,CO,North,2015-09-10,113,P006,Month-to-Month,Wallet,Smartphone,0,18,943.94,32,6.0,719.17,0.2720250116866236,256.77528953147146,0,Growth Customers
37378,Male,41,New York,NY,East,2018-12-28,73,P001,Month-to-Month,Bank Transfer,Smartphone,0,21,239.99,22,1.0,101.84,0.6425186113533689,154.198041538695,2,High-Value At Risk
37379,Female,38,St. Louis,MO,Central,2015-10-14,112,P005,24 Month,Credit Card,Smartphone,0,23,976.4,105,0.0,718.99,0.1900776131997801,185.59178152826527,3,Budget Customers
37380,Male,48,Los Angeles,CA,West,2015-01-16,120,P004,12 Month,Debit Card,Smartphone,0,11,418.56,0,1.0,201.26,0.16324742099769984,68.32884053279724,3,Budget Customers
37381,Female,27,Philadelphia,PA,East,2015-09-01,113,P001,Month-to-Month,Credit Card,Tablet,0,17,177.2,73,1.0,84.09,0.19032404883169166,33.72542145297576,3,Budget Customers
37382,Female,29,Miami,FL,South,2014-02-26,120,P001,Month-to-Month,Debit Card,Smartphone,1,15,159.14,34,3.0,75.68,0.17015405446549012,27.078316227638094,0,Growth Customers
